	brand	km_driven	fuel	owner	selling_price
6776	Volkswagen	200000	Diesel	First Owner	240000
6777	Hyundai	90000	Petrol	Third Owner	30000
6778	Maruti	135000	Diesel	First Owner	600000
6779	Chevrolet	110000	Diesel	Second Owner	280000
6780	Hyundai	146000	Diesel	Second Owner	465000
6781	Maruti	44000	Petrol	First Owner	350000
6782	Hyundai	70000	Petrol	First Owner	325000
6783	Tata	271000	Diesel	First Owner	50000
6784	Maruti	120000	Petrol	Third Owner	110000
6785	Tata	80000	Diesel	First Owner	220000
6786	Mahindra	60000	Diesel	First Owner	515000
6787	Maruti	40000	Petrol	First Owner	750000
6788	Hyundai	25000	Petrol	First Owner	350000
6789	Hyundai	15000	Petrol	First Owner	488999
6790	Maruti	27000	Petrol	First Owner	300000
6791	Maruti	35000	Diesel	Second Owner	650000
6792	Maruti	40000	Petrol	First Owner	250000
6793	Maruti	40000	Petrol	Third Owner	200000
6794	Mahindra	75262	Diesel	First Owner	950000
6795	Tata	120000	Diesel	First Owner	200000
6796	Hyundai	60000	Petrol	First Owner	276000
6797	Hyundai	40000	Petrol	First Owner	250000
6798	Maruti	80000	Petrol	Second Owner	95000
6799	Tata	70000	Diesel	Second Owner	200000
6800	Hyundai	100000	Diesel	Second Owner	450000
6801	Mahindra	18000	Diesel	First Owner	900000
6802	Tata	175000	Diesel	First Owner	200000
6803	Hyundai	70000	Petrol	Second Owner	200000
6804	Mahindra	91863	Diesel	Second Owner	370000
6805	Tata	100000	Petrol	First Owner	250000
6806	Renault	10000	Petrol	First Owner	290000
6807	Maruti	35000	Diesel	First Owner	900000
6808	Ford	120000	Diesel	Second Owner	325000
6809	Hyundai	30000	Petrol	First Owner	425000
6810	Renault	60000	Petrol	First Owner	315000
6811	Maruti	70000	Petrol	First Owner	300000
6812	Hyundai	70000	Petrol	Second Owner	325000
6813	Hyundai	130000	Diesel	First Owner	900000
6814	Hyundai	133000	Diesel	First Owner	950000
6815	Volkswagen	120000	Diesel	Third Owner	320000
6816	Volkswagen	20000	Petrol	First Owner	500000
6817	Ford	25000	Petrol	First Owner	290000
6818	Tata	90000	Petrol	First Owner	60000
6819	Maruti	140000	Petrol	Third Owner	120000
6820	Honda	103000	Diesel	First Owner	850000
6821	Toyota	23000	Diesel	First Owner	1750000
6822	Honda	128000	Diesel	First Owner	600000
6823	Volkswagen	33000	Diesel	First Owner	620000
6824	Maruti	70000	Petrol	Second Owner	150000
6825	Hyundai	40000	Petrol	Fourth & Above Owner	150000
6826	Tata	40000	Petrol	Fourth & Above Owner	135000
6827	Tata	80000	Diesel	First Owner	200000
6828	Maruti	70000	Diesel	First Owner	730000
6829	Toyota	100000	Diesel	First Owner	800000
6830	Mahindra	90000	Diesel	Second Owner	300000
6831	Ford	112000	Diesel	Second Owner	190000
6832	Honda	50000	Petrol	First Owner	350000
6833	Hyundai	62000	Diesel	Second Owner	509999
6834	Maruti	90000	Diesel	First Owner	400000
6835	Toyota	80000	Diesel	First Owner	800000
6836	Tata	50000	Diesel	First Owner	250000
6837	Hyundai	47552	Diesel	Second Owner	930000
6838	Maruti	40000	Diesel	Second Owner	720000
6839	Ford	15000	Petrol	First Owner	225000
6840	Ford	20000	Diesel	First Owner	950000
6841	Hyundai	52000	Petrol	First Owner	530000
6842	Hyundai	70000	Petrol	First Owner	470000
6843	Mahindra	110000	Diesel	First Owner	650000
6844	Tata	77500	Diesel	Second Owner	540000
6845	Maruti	100000	Diesel	Second Owner	459999
6846	Renault	14700	Petrol	First Owner	325000
6847	Maruti	40000	Petrol	First Owner	240000
6848	Mahindra	32000	Petrol	Second Owner	400000
6849	Maruti	70000	Petrol	Second Owner	70000
6850	Maruti	80000	Petrol	First Owner	250000
6851	Toyota	80000	Diesel	Second Owner	910000
6852	Maruti	25000	Diesel	First Owner	720000
6853	Maruti	50000	Diesel	First Owner	590000
6854	Chevrolet	120000	Diesel	First Owner	434000
6855	Mahindra	170000	Diesel	First Owner	145000
6856	Mahindra	19700	Petrol	First Owner	445000
6857	Hyundai	70000	LPG	First Owner	191000
6858	Ford	50000	Diesel	Fourth & Above Owner	372000
6859	Maruti	90000	Petrol	Second Owner	65000
6860	Hyundai	60000	Petrol	Third Owner	150000
6861	Ford	140000	Diesel	First Owner	300000
6862	Mahindra	120000	Diesel	Third Owner	125000
6863	Tata	40000	Petrol	First Owner	520000
6864	Maruti	70000	Petrol	Third Owner	190000
6865	Datsun	7000	Petrol	First Owner	310000
6866	Toyota	90000	Diesel	First Owner	750000
6867	Mahindra	110000	Diesel	First Owner	750000
6868	Maruti	15000	Petrol	First Owner	350000
6869	Maruti	5000	Petrol	First Owner	360000
6870	Renault	5000	Petrol	First Owner	285000
6871	Maruti	70000	Petrol	Second Owner	160000
6872	Datsun	60000	Petrol	Second Owner	229999
6873	Maruti	120000	Petrol	Third Owner	85000
6874	Datsun	7000	Petrol	First Owner	300000
6875	Mahindra	120000	Diesel	First Owner	675000
6876	Mahindra	145241	Diesel	First Owner	700000
6877	Mahindra	110000	Diesel	First Owner	400000
6878	Renault	30000	Petrol	Third Owner	254999
6879	Mahindra	80000	Diesel	Second Owner	1050000
6880	Maruti	100000	Diesel	First Owner	390000
6881	Toyota	80000	Diesel	First Owner	450000
6882	Toyota	40000	Diesel	Second Owner	1630000
6883	Maruti	50000	Diesel	First Owner	725000
6884	Tata	95500	Diesel	Second Owner	466000
6885	Ford	40000	Petrol	Second Owner	370000
6886	Maruti	70000	Petrol	Third Owner	150000
6887	Maruti	15000	Petrol	First Owner	483000
6888	Hyundai	10000	Petrol	First Owner	470000
6889	Maruti	25000	Diesel	First Owner	950000
6890	Hyundai	50000	Petrol	Third Owner	450000
6891	Toyota	70000	Petrol	First Owner	345000
6892	Maruti	60000	Petrol	First Owner	300000
6893	Maruti	74800	Petrol	Second Owner	160000
6894	Maruti	80000	Petrol	Second Owner	120000
6895	Tata	40000	Petrol	First Owner	500000
6896	Mahindra	40000	Diesel	First Owner	1350000
6897	Hyundai	50000	Diesel	First Owner	455000
6898	Hyundai	45000	Petrol	Second Owner	165000
6899	Maruti	23700	Petrol	First Owner	470000
6900	Maruti	23700	Petrol	First Owner	470000
6901	Jeep	10000	Petrol	First Owner	1520000
6902	Maruti	53473	Petrol	First Owner	229999
6903	Mahindra	100000	Diesel	Second Owner	250000
6904	Mahindra	25000	Diesel	First Owner	1350000
6905	Hyundai	80000	Petrol	First Owner	220000
6906	Hyundai	120000	Diesel	First Owner	360000
6907	Maruti	40000	Petrol	First Owner	350000
6908	Hyundai	70000	Diesel	First Owner	500000
6909	Chevrolet	90000	Diesel	Third Owner	145000
6910	Chevrolet	51000	Petrol	First Owner	300000
6911	Tata	87000	Diesel	First Owner	180000
6912	Hyundai	87000	Petrol	Second Owner	180000
6913	Mahindra	120000	Diesel	Second Owner	200000
6914	Maruti	40000	Diesel	First Owner	530000
6915	Renault	90000	Diesel	Second Owner	620000
6916	Toyota	110000	Petrol	Third Owner	360000
6917	Hyundai	86000	Petrol	Second Owner	245000
6918	Maruti	120000	Diesel	First Owner	370000
6919	Ford	80000	Petrol	Third Owner	130000
6920	Maruti	65000	Petrol	Fourth & Above Owner	70000
6921	Maruti	70000	Petrol	Fourth & Above Owner	70000
6922	Ford	140000	Diesel	Second Owner	650000
6923	Maruti	18000	Petrol	First Owner	610000
6924	Maruti	24000	Petrol	First Owner	300000
6925	Hyundai	60000	Diesel	First Owner	425000
6926	Hyundai	150000	Diesel	Third Owner	450000
6927	Hyundai	108000	Diesel	First Owner	450000
6928	Hyundai	60000	Petrol	Third Owner	340000
6929	Maruti	90000	Diesel	First Owner	650000
6930	Tata	70000	Diesel	First Owner	160000
6931	Tata	120000	Diesel	First Owner	250000
6932	Chevrolet	100000	Diesel	Third Owner	225000
6933	Tata	75958	Diesel	Second Owner	55000
6934	Maruti	70000	Petrol	Third Owner	42000
6935	Tata	100000	Diesel	Second Owner	250000
6936	Hyundai	128000	Diesel	Fourth & Above Owner	282000
6937	Tata	110000	Diesel	Third Owner	80000
6938	Maruti	40000	Petrol	First Owner	500000
6939	Ford	70000	Diesel	First Owner	500000
6940	Maruti	60000	Diesel	First Owner	400000
6941	Mahindra	90000	Diesel	First Owner	550000
6942	Tata	70000	Diesel	Second Owner	200000
6943	Hyundai	65000	Petrol	First Owner	280000
6944	Maruti	88000	Diesel	First Owner	580000
6945	Tata	80000	Diesel	Third Owner	100000
6946	Mahindra	60000	Diesel	First Owner	550000
6947	Mahindra	38000	Diesel	First Owner	700000
6948	Tata	80000	Petrol	Third Owner	150000
6949	Hyundai	60000	Petrol	Second Owner	190000
6950	Mahindra	110000	Diesel	First Owner	500000
6951	Maruti	110000	Diesel	First Owner	640000
6952	Skoda	145000	Diesel	First Owner	340000
6953	Hyundai	43000	Diesel	First Owner	811000
6954	Maruti	120000	Diesel	First Owner	409999
6955	Maruti	136000	Petrol	Second Owner	220000
6956	Tata	120000	Diesel	Second Owner	170000
6957	Hyundai	25000	Petrol	First Owner	700000
6958	Mahindra	80000	Diesel	Second Owner	950000
6959	Hyundai	40000	Petrol	Second Owner	80000
6960	Jaguar	9000	Diesel	First Owner	2711000
6961	Lexus	20000	Petrol	First Owner	5150000
6962	Jaguar	45000	Diesel	First Owner	3200000
6963	Tata	110000	Diesel	First Owner	503000
6964	Volvo	20000	Diesel	First Owner	3800000
6965	Toyota	68089	Petrol	First Owner	2000000
6966	Maruti	58343	Petrol	First Owner	225000
6967	Maruti	38817	Diesel	First Owner	740000
6968	Honda	56494	Petrol	First Owner	550000
6969	Toyota	79328	Diesel	Second Owner	750000
6970	Maruti	5621	Petrol	First Owner	650000
6971	Toyota	25538	Petrol	First Owner	625000
6972	Maruti	69779	Petrol	First Owner	600000
6973	Hyundai	56290	Diesel	First Owner	450000
6974	BMW	7500	Diesel	First Owner	5400000
6975	BMW	8500	Diesel	First Owner	5500000
6976	Honda	7032	Petrol	First Owner	779000
6977	Skoda	11000	Petrol	First Owner	645000
6978	Volvo	2000	Diesel	First Owner	2475000
6979	Maruti	120000	Diesel	Second Owner	420000
6980	Maruti	35000	Diesel	First Owner	899000
6981	Datsun	35000	Petrol	First Owner	459999
6982	Hyundai	120000	Diesel	Second Owner	150000
6983	Renault	25000	Petrol	First Owner	350000
6984	Toyota	100000	Diesel	Second Owner	509999
6985	Mahindra	120000	Diesel	Third Owner	500000
6986	Tata	35000	Petrol	First Owner	370000
6987	Maruti	44000	Petrol	Second Owner	240000
6988	Hyundai	100000	Diesel	Second Owner	530000
6989	Mahindra	133000	Diesel	Second Owner	1000000
6990	Toyota	35000	Diesel	Second Owner	1600000
6991	Hyundai	64000	Petrol	First Owner	350000
6992	Mahindra	70000	Diesel	First Owner	1100000
6993	Hyundai	70000	Petrol	First Owner	220000
6994	Hyundai	100000	Petrol	First Owner	350000
6995	Maruti	90000	Diesel	Second Owner	370000
6996	Maruti	50000	Petrol	First Owner	220000
6997	Chevrolet	80000	Diesel	First Owner	200000
6998	Mahindra	50000	Diesel	First Owner	400000
6999	Fiat	55000	Petrol	First Owner	150000
7000	Toyota	40000	Petrol	First Owner	1500000
7001	Maruti	70000	Petrol	Second Owner	130000
7002	Maruti	80000	Petrol	Second Owner	185000
7003	Hyundai	80000	Petrol	Second Owner	110000
7004	Mahindra	120000	Diesel	First Owner	450000
7005	Hyundai	20000	Petrol	Second Owner	500000
7006	Ford	31596	Petrol	First Owner	570000
7007	Mahindra	85710	Diesel	First Owner	650000
7008	Toyota	129627	Diesel	First Owner	1680000
7009	Datsun	10000	Petrol	First Owner	250000
7010	Hyundai	15000	Petrol	First Owner	320000
7011	Maruti	35000	Petrol	First Owner	440000
7012	Hyundai	49000	Petrol	Second Owner	315000
7013	Hyundai	70000	Petrol	Third Owner	100000
7014	Tata	158000	Diesel	First Owner	202999
7015	Hyundai	30000	Petrol	Second Owner	179000
7016	Hyundai	60000	Petrol	Second Owner	140000
7017	Maruti	40000	Petrol	Second Owner	150000
7018	Mahindra	60000	Diesel	Second Owner	440000
7019	Ford	55130	Diesel	Second Owner	250000
7020	Maruti	22000	Petrol	First Owner	330000
7021	Ford	48000	Petrol	First Owner	250000
7022	Hyundai	45000	Petrol	First Owner	335000
7023	Mahindra	22522	Diesel	First Owner	1025000
7024	Hyundai	51856	Petrol	Third Owner	320000
7025	Maruti	29434	Petrol	First Owner	550000
7026	Honda	25000	Diesel	First Owner	800000
7027	Tata	28000	Petrol	Second Owner	380000
7028	Renault	44500	Diesel	Second Owner	400000
7029	Maruti	34500	Petrol	First Owner	375000
7030	Honda	20000	Petrol	First Owner	1100000
7031	Hyundai	15000	Petrol	First Owner	650000
7032	Nissan	26000	Petrol	First Owner	361000
7033	Hyundai	20000	Petrol	First Owner	140000
7034	Hyundai	3000	Petrol	First Owner	550000
7035	Honda	20000	Petrol	First Owner	670000
7036	Maruti	25000	Diesel	First Owner	880000
7037	Ford	35000	Diesel	First Owner	950000
7038	Chevrolet	60000	Diesel	First Owner	300000
7039	Honda	6825	Petrol	First Owner	1150000
7040	Chevrolet	155000	Diesel	First Owner	450000
7041	Maruti	50000	CNG	First Owner	375000
7042	Maruti	13500	Petrol	First Owner	600000
7043	Toyota	260000	Diesel	First Owner	700000
7044	Hyundai	65000	Diesel	First Owner	600000
7045	Mahindra	95000	Diesel	Second Owner	630000
7046	Maruti	40000	Petrol	Second Owner	590000
7047	Hyundai	30000	Petrol	First Owner	420000
7048	Mitsubishi	120000	Diesel	First Owner	1950000
7049	Tata	112011	Diesel	First Owner	541000
7050	Toyota	125000	Diesel	First Owner	900000
7051	Toyota	125000	Diesel	First Owner	900000
7052	Tata	43000	Diesel	First Owner	250000
7053	Mahindra	53534	Diesel	First Owner	670000
7054	Tata	20000	Petrol	First Owner	530000
7055	Chevrolet	70000	Diesel	Second Owner	150000
7056	Mahindra	70000	Diesel	Third Owner	550000
7057	Mahindra	150000	Diesel	First Owner	650000
7058	Tata	100000	Diesel	Second Owner	180000
7059	Mahindra	50000	Diesel	First Owner	585000
7060	Hyundai	120000	Petrol	Second Owner	345000
7061	Maruti	110000	Diesel	Third Owner	350000
7062	Honda	140000	Petrol	First Owner	725000
7063	Tata	120000	Diesel	First Owner	250000
7064	Maruti	70000	Petrol	Second Owner	45000
7065	Toyota	248119	Diesel	Fourth & Above Owner	409999
7066	Renault	16500	Petrol	Second Owner	325000
7067	Maruti	9900	Petrol	First Owner	350000
7068	Maruti	80000	Petrol	Third Owner	180000
7069	Fiat	100000	Petrol	Second Owner	150000
7070	Maruti	20000	Petrol	First Owner	700000
7071	Maruti	90000	Diesel	First Owner	795000
7072	Mahindra	15000	Diesel	First Owner	950000
7073	Volkswagen	75000	Diesel	First Owner	885000
7074	Maruti	140000	Diesel	First Owner	160000
7075	Hyundai	120000	Diesel	Second Owner	300000
7076	Volkswagen	75000	Diesel	First Owner	950000
7077	Maruti	90000	Diesel	First Owner	549000
7078	Audi	20000	Diesel	First Owner	3000000
7079	Toyota	61000	Diesel	First Owner	1200000
7080	Renault	100000	Diesel	Second Owner	570000
7081	Mahindra	60000	Diesel	Second Owner	800000
7082	Hyundai	100000	Diesel	First Owner	375000
7083	Mahindra	170000	Diesel	Third Owner	300000
7084	Toyota	100000	Petrol	Second Owner	350000
7085	Mahindra	120000	Diesel	Second Owner	400000
7086	Volkswagen	50000	Diesel	First Owner	434999
7087	Toyota	120000	Petrol	Second Owner	200000
7088	Maruti	25000	Petrol	First Owner	260000
7089	Maruti	24019	Diesel	First Owner	450000
7090	Hyundai	80000	Diesel	Second Owner	459999
7091	Maruti	100000	Diesel	Second Owner	210000
7092	Maruti	93000	Petrol	Second Owner	540000
7093	Maruti	50000	Diesel	First Owner	710000
7094	Maruti	22000	Petrol	First Owner	285000
7095	Hyundai	19600	Diesel	First Owner	990000
7096	Tata	104000	Petrol	First Owner	362000
7097	Ford	33000	Diesel	First Owner	880000
7098	Mahindra	60000	Diesel	First Owner	700000
7099	Mahindra	60000	Diesel	First Owner	600000
7100	Nissan	40000	Petrol	First Owner	700000
7101	Tata	60000	Diesel	First Owner	400000
7102	Hyundai	80000	LPG	First Owner	165000
7103	Toyota	376412	Diesel	Second Owner	350000
7104	Maruti	80000	Petrol	Third Owner	425000
7105	Hyundai	70000	Petrol	First Owner	180000
7106	Maruti	90000	Petrol	Third Owner	170000
7107	Mahindra	183000	Diesel	First Owner	370000
7108	Maruti	27000	Diesel	First Owner	800000
7109	Ford	35000	Diesel	First Owner	900000
7110	Maruti	120000	Diesel	First Owner	390000
7111	Maruti	80000	Diesel	Second Owner	445000
7112	Maruti	70000	Diesel	Fourth & Above Owner	459999
7113	Maruti	55000	LPG	First Owner	275000
7114	Maruti	120000	Diesel	Second Owner	200000
7115	Maruti	72000	Petrol	Second Owner	350000
7116	Tata	120000	Diesel	Second Owner	95000
7117	Toyota	250000	Diesel	First Owner	550000
7118	Chevrolet	100000	Diesel	First Owner	900000
7119	Tata	120000	Diesel	Second Owner	350000
7120	Nissan	50000	Petrol	First Owner	325000
7121	Hyundai	32000	Petrol	First Owner	455999
7122	Maruti	60000	Petrol	First Owner	129000
7123	Maruti	40000	Petrol	First Owner	254000
7124	Ford	48000	Diesel	First Owner	570000
7125	Nissan	30000	Diesel	First Owner	840000
7126	Tata	100000	Diesel	Second Owner	235000
7127	Mahindra	50000	Diesel	First Owner	700000
7128	Hyundai	40000	Petrol	Second Owner	140000
7129	Hyundai	5000	Petrol	First Owner	528000
7130	Jeep	12000	Diesel	First Owner	1500000
7131	Mahindra	72000	Diesel	First Owner	560000
7132	Mahindra	70000	Diesel	First Owner	600000
7133	Chevrolet	50000	Petrol	Second Owner	102000
7134	Mahindra	70000	Diesel	Second Owner	750000
7135	Chevrolet	70000	Petrol	Third Owner	148000
7136	Maruti	50000	Petrol	First Owner	650000
7137	Volkswagen	40000	Petrol	First Owner	310000
7138	Hyundai	30000	Petrol	First Owner	480000
7139	Maruti	15000	Petrol	First Owner	320000
7140	Honda	40000	Petrol	First Owner	750000
7141	Nissan	40000	Petrol	First Owner	370000
7142	Maruti	60000	Petrol	Fourth & Above Owner	320000
7143	Maruti	67000	Petrol	First Owner	420000
7144	Maruti	60000	Petrol	Second Owner	240000
7145	Datsun	60000	Petrol	First Owner	220000
7146	Tata	30000	Petrol	First Owner	350000
7147	Honda	40000	Diesel	First Owner	675000
7148	Toyota	50000	Petrol	Second Owner	434999
7149	Honda	200000	Petrol	Third Owner	125000
7150	Mahindra	14000	Petrol	Second Owner	400000
7151	Chevrolet	70000	Diesel	First Owner	425000
7152	Maruti	94000	Diesel	Second Owner	311000
7153	Chevrolet	197000	Diesel	First Owner	509999
7154	Ford	79000	Diesel	Second Owner	530000
7155	Skoda	120000	Diesel	Second Owner	210000
7156	Mahindra	30000	Diesel	First Owner	977000
7157	Maruti	20000	Petrol	First Owner	440000
7158	Maruti	17000	Petrol	First Owner	440000
7159	Hyundai	20000	Petrol	First Owner	655000
7160	Renault	60000	Petrol	First Owner	295000
7161	Hyundai	20000	Petrol	First Owner	655000
7162	Hyundai	70000	Petrol	Third Owner	65000
7163	Tata	150000	Diesel	First Owner	1200000
7164	Tata	35000	Diesel	First Owner	1251000
7165	Tata	60000	Diesel	First Owner	200000
7166	Hyundai	40000	Diesel	First Owner	750000
7167	Maruti	60000	CNG	First Owner	400000
7168	Honda	57000	Petrol	First Owner	475000
7169	Tata	120000	Diesel	Second Owner	110000
7170	Renault	30000	Petrol	First Owner	350000
7171	Maruti	175000	Diesel	First Owner	450000
7172	Tata	90000	Diesel	First Owner	150000
7173	Tata	110000	Diesel	Second Owner	80000
7174	Hyundai	35000	Petrol	Second Owner	430000
7175	Toyota	81000	Diesel	First Owner	1450000
7176	Chevrolet	100000	Diesel	First Owner	360000
7177	Tata	60000	Diesel	First Owner	1445000
7178	Honda	60000	Diesel	First Owner	670000
7179	Mercedes-Benz	70000	Petrol	First Owner	2000000
7180	Maruti	83000	Petrol	Second Owner	175000
7181	Honda	50000	Diesel	First Owner	440000
7182	Hyundai	90000	Diesel	First Owner	254999
7183	Datsun	65000	Petrol	First Owner	530000
7184	Mahindra	40000	Diesel	Second Owner	890000
7185	Volkswagen	80000	Diesel	Second Owner	280000
7186	Maruti	35000	Petrol	First Owner	725000
7187	Mahindra	30000	Diesel	First Owner	700000
7188	Maruti	70000	Petrol	First Owner	90000
7189	Hyundai	100000	Petrol	Second Owner	287000
7190	Hyundai	55000	Petrol	First Owner	1380000
7191	Toyota	80000	Diesel	Second Owner	750000
7192	Hyundai	40000	Petrol	First Owner	650000
7193	Maruti	108916	Petrol	Second Owner	240000
7194	Hyundai	40000	Petrol	Second Owner	290000
7195	Hyundai	80000	Petrol	First Owner	229999
7196	Honda	50000	Diesel	Second Owner	1000000
7197	Hyundai	90000	Petrol	Second Owner	200000
7198	Maruti	70000	Petrol	Fourth & Above Owner	90000
7199	Hyundai	90000	Diesel	First Owner	330000
7200	Maruti	70000	Diesel	First Owner	200000
7201	Mahindra	31000	Diesel	First Owner	420000
7202	Maruti	120000	Diesel	Second Owner	260000
7203	Hyundai	40000	Petrol	First Owner	590000
7204	Maruti	180000	Diesel	First Owner	545000
7205	Maruti	90000	Petrol	Second Owner	210000
7206	Honda	110000	Petrol	Second Owner	185000
7207	Maruti	59000	Petrol	Second Owner	125000
7208	Hyundai	60000	Petrol	Second Owner	280000
7209	Hyundai	89500	Petrol	First Owner	99000
7210	Maruti	70000	Petrol	Second Owner	98000
7211	Tata	190000	Diesel	First Owner	100000
7212	Mahindra	180000	Diesel	First Owner	250000
7213	Toyota	150000	Diesel	Second Owner	750000
